,Unnamed: 0,fips,date,PRECTOT,PS,QV2M,T2M,T2MDEW,T2MWET,T2M_MAX,T2M_MIN,T2M_RANGE,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS50M,WS50M_MAX,WS50M_MIN,WS50M_RANGE,lat,lon,elevation,slope1,slope2,slope3,slope4,slope5,slope6,slope7,slope8,aspectN,aspectE,aspectS,aspectW,aspectUnknown,WAT_LAND,NVG_LAND,URB_LAND,GRS_LAND,FOR_LAND,CULTRF_LAND,CULTIR_LAND,CULT_LAND,SQ1,SQ2,SQ3,SQ4,SQ5,SQ6,SQ7,class
33246,33246,1075,1205193600000,1.07,100.73,5.92,10.45,6.18,6.19,16.86,6.97,9.89,9.68,1.83,2.34,1.22,1.12,3.26,4.95,1.71,3.24,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33250,33250,1075,1207612800000,0.0,100.28,11.53,18.78,16.21,16.21,24.27,14.21,10.06,18.78,2.88,4.33,1.55,2.78,5.66,7.13,4.21,2.91,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33251,33251,1075,1208217600000,0.0,101.12,4.39,9.43,2.03,2.05,17.72,0.92,16.8,8.68,1.43,2.58,0.28,2.3,2.63,5.33,0.5,4.83,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33252,33252,1075,1208822400000,0.65,100.22,10.46,20.88,14.6,14.6,28.1,11.89,16.2,19.92,1.24,1.85,0.58,1.27,2.47,5.5,0.9,4.6,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33253,33253,1075,1209427200000,0.0,100.71,5.06,12.57,3.8,3.83,18.73,5.37,13.36,11.76,1.73,2.5,0.6,1.9,3.16,4.95,0.79,4.16,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33254,33254,1075,1210032000000,0.01,100.4,8.74,19.29,11.82,11.82,26.49,11.28,15.21,18.01,1.69,2.27,1.01,1.26,3.02,5.21,1.33,3.88,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33255,33255,1075,1210636800000,0.38,100.38,8.93,16.54,12.19,12.19,22.34,10.92,11.42,16.49,1.92,2.57,1.31,1.27,4.24,5.98,2.2,3.78,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33256,33256,1075,1211241600000,0.21,99.21,14.26,23.26,19.41,19.41,29.44,18.44,11.01,23.21,2.78,3.78,2.13,1.66,5.72,6.66,4.21,2.45,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33258,33258,1075,1212451200000,0.0,99.85,16.6,26.5,21.96,21.96,31.94,22.02,9.92,26.5,2.23,3.06,1.56,1.51,4.89,6.56,2.89,3.67,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33259,33259,1075,1213056000000,0.16,100.24,15.37,25.66,20.78,20.78,30.96,21.02,9.93,25.84,1.75,2.42,1.0,1.42,3.62,4.52,1.99,2.53,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33260,33260,1075,1213660800000,0.25,100.08,13.58,25.98,18.74,18.74,32.3,18.32,13.97,25.66,1.99,3.06,0.57,2.49,3.91,5.73,0.82,4.91,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33261,33261,1075,1214265600000,0.0,100.78,12.39,27.82,17.37,17.37,36.24,19.38,16.86,28.07,1.3,1.91,0.58,1.33,2.83,5.37,0.99,4.39,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33262,33262,1075,1214870400000,0.0,100.47,8.64,24.62,11.64,11.65,32.76,16.03,16.72,24.69,1.49,1.92,0.97,0.95,3.05,4.82,1.52,3.3,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33269,33269,1075,1219104000000,0.68,100.06,14.56,27.02,19.84,19.84,33.81,20.46,13.35,26.67,1.27,1.88,0.56,1.32,2.51,4.24,0.85,3.39,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33273,33273,1075,1221523200000,0.0,100.64,9.16,19.1,12.74,12.74,26.1,14.07,12.03,19.18,2.09,2.87,1.44,1.43,4.49,5.91,3.58,2.33,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33274,33274,1075,1222128000000,0.0,100.92,10.83,22.1,15.32,15.32,30.31,15.82,14.5,21.86,1.83,2.46,1.42,1.03,3.91,5.39,2.43,2.96,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33275,33275,1075,1222732800000,0.0,100.06,9.76,20.95,13.54,13.54,29.12,14.34,14.78,20.91,2.15,3.11,1.19,1.92,4.47,6.14,1.8,4.34,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33277,33277,1075,1223942400000,0.0,100.92,12.33,21.94,17.38,17.38,28.59,17.05,11.54,21.85,1.69,2.21,1.22,0.99,3.61,4.77,2.53,2.23,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33280,33280,1075,1225756800000,0.0,100.82,7.42,15.65,9.57,9.57,24.27,8.24,16.03,14.55,1.61,1.95,0.79,1.17,3.24,5.4,1.34,4.05,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33281,33281,1075,1226361600000,1.4,100.72,5.12,10.75,3.91,3.93,17.96,4.51,13.46,10.73,2.19,3.62,1.01,2.61,4.68,6.98,2.17,4.82,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33286,33286,1075,1229385600000,13.31,100.93,6.0,7.54,6.03,6.03,13.9,2.31,11.58,7.66,1.74,3.31,0.78,2.53,3.06,5.26,1.27,3.99,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33303,33303,1075,1239667200000,0.5,100.01,6.22,10.39,6.89,6.89,14.59,4.99,9.6,10.47,2.64,3.55,1.53,2.03,4.92,6.35,3.7,2.65,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33305,33305,1075,1240876800000,0.43,101.09,12.83,21.35,18.02,18.02,26.43,17.17,9.26,21.32,2.22,3.26,1.35,1.91,4.78,5.99,3.41,2.58,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33307,33307,1075,1242086400000,6.61,100.5,12.02,19.89,16.75,16.75,25.39,13.75,11.64,20.02,1.64,2.69,0.36,2.33,3.24,5.31,0.5,4.8,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33308,33308,1075,1242691200000,0.0,101.11,7.57,15.07,9.84,9.84,22.35,7.26,15.09,15.11,1.96,2.51,1.49,1.03,4.42,5.96,2.16,3.81,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33309,33309,1075,1243296000000,2.68,99.66,14.57,22.13,19.82,19.82,26.17,19.14,7.02,22.15,1.55,2.08,0.96,1.12,3.35,4.43,1.86,2.58,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33310,33310,1075,1243900800000,0.99,100.27,15.05,24.7,20.37,20.37,30.27,18.69,11.58,24.59,1.31,1.74,0.71,1.03,2.87,4.46,1.09,3.37,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33311,33311,1075,1244505600000,0.02,100.15,15.8,25.37,21.14,21.14,30.71,18.97,11.74,24.99,1.42,1.79,1.06,0.74,2.6,4.03,1.95,2.08,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33312,33312,1075,1245110400000,0.0,100.09,16.97,26.68,22.33,22.33,32.53,20.62,11.91,26.57,1.51,2.07,0.64,1.43,3.26,5.28,0.91,4.38,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33315,33315,1075,1246924800000,0.04,99.69,14.79,25.39,20.06,20.06,31.04,20.24,10.8,25.63,1.29,1.52,0.97,0.55,2.89,4.37,1.93,2.44,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33316,33316,1075,1247529600000,0.32,100.26,15.92,28.06,21.32,21.32,35.0,21.76,13.23,28.28,1.12,1.67,0.53,1.15,2.52,4.83,0.79,4.04,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33322,33322,1075,1251158400000,0.01,100.4,13.07,24.4,18.21,18.21,30.24,17.32,12.92,23.8,1.25,1.49,0.75,0.74,2.39,4.07,1.11,2.96,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33323,33323,1075,1251763200000,0.02,100.57,11.23,21.98,15.73,15.73,29.38,14.75,14.63,22.15,1.66,1.95,1.18,0.76,3.57,4.98,2.66,2.32,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33327,33327,1075,1254182400000,0.0,100.41,7.94,14.9,10.54,10.54,21.45,9.21,12.24,14.89,1.93,2.95,1.11,1.84,4.46,6.04,1.7,4.34,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33328,33328,1075,1254787200000,11.4,99.91,15.4,21.6,20.46,20.46,27.4,15.29,12.11,21.64,1.87,2.88,1.23,1.65,4.13,5.71,2.65,3.06,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33332,33332,1075,1257206400000,0.01,101.07,7.31,12.28,9.35,9.35,19.8,7.72,12.08,12.17,2.03,2.71,1.42,1.28,4.77,5.65,3.49,2.16,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33334,33334,1075,1258416000000,0.72,100.25,5.24,7.04,4.37,4.38,10.54,3.29,7.25,6.81,2.02,3.11,1.13,1.98,3.57,5.32,2.35,2.98,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33335,33335,1075,1259020800000,0.2,100.56,7.54,12.15,9.81,9.81,16.57,9.45,7.12,12.19,1.63,2.21,1.18,1.03,3.38,5.49,1.98,3.52,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33338,33338,1075,1260835200000,0.27,101.02,5.82,7.2,5.62,5.62,12.23,1.89,10.34,7.08,2.78,4.13,1.71,2.42,5.25,6.75,3.62,3.13,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33339,33339,1075,1261440000000,0.08,100.71,5.74,7.54,5.8,5.8,13.72,2.67,11.05,7.51,1.88,2.59,1.24,1.35,4.0,6.51,1.88,4.63,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33343,33343,1075,1263859200000,0.24,100.23,6.78,8.3,8.02,8.02,13.74,3.46,10.28,8.19,2.01,2.73,1.48,1.25,4.69,6.94,2.76,4.18,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33350,33350,1075,1268092800000,12.59,99.87,8.35,11.91,10.99,10.99,15.65,6.68,8.97,11.9,3.1,4.04,1.34,2.71,5.97,7.64,3.67,3.97,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33351,33351,1075,1268697600000,0.0,100.72,5.69,8.48,5.72,5.72,13.27,4.51,8.76,8.57,1.97,2.79,1.13,1.66,3.68,4.6,2.31,2.29,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33352,33352,1075,1269302400000,0.17,100.32,6.85,11.81,8.17,8.17,20.47,4.55,15.92,10.77,1.57,2.42,0.58,1.84,2.64,4.97,0.81,4.16,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33353,33353,1075,1269907200000,0.0,100.3,5.75,11.98,5.76,5.76,20.22,3.91,16.32,11.11,1.57,2.68,0.58,2.11,2.78,5.1,0.77,4.32,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33355,33355,1075,1271116800000,0.01,101.08,9.34,18.03,13.06,13.07,25.81,10.75,15.06,17.88,1.98,2.46,1.18,1.28,4.4,6.39,1.55,4.84,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33356,33356,1075,1271721600000,0.02,100.05,7.87,15.26,10.35,10.35,22.14,9.15,13.0,15.18,1.77,2.5,1.13,1.37,3.66,5.23,1.89,3.34,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33360,33360,1075,1274140800000,0.04,100.07,11.6,20.34,16.28,16.28,25.77,13.97,11.8,20.26,2.13,3.08,1.34,1.75,4.24,5.32,2.7,2.62,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33361,33361,1075,1274745600000,2.56,100.26,15.22,23.9,20.62,20.62,28.65,20.22,8.43,23.93,1.64,2.91,0.91,1.99,3.56,4.93,1.44,3.5,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33363,33363,1075,1275955200000,0.08,100.37,14.17,24.75,19.43,19.43,31.45,18.32,13.13,24.8,1.52,1.98,0.96,1.02,3.63,5.99,1.37,4.62,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33365,33365,1075,1277164800000,0.14,100.53,17.15,27.44,22.6,22.6,33.09,22.51,10.57,27.59,1.81,2.49,1.38,1.1,3.87,4.7,2.47,2.22,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33367,33367,1075,1278374400000,3.91,100.31,16.96,26.78,22.39,22.39,32.0,22.37,9.63,26.94,2.05,3.04,1.13,1.91,4.22,5.01,3.01,2.0,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33368,33368,1075,1278979200000,3.01,99.91,16.56,28.89,21.89,21.89,35.56,22.66,12.9,29.05,2.09,3.0,1.27,1.73,4.44,5.05,3.03,2.02,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33369,33369,1075,1279584000000,0.03,100.48,16.15,29.56,21.57,21.57,36.58,23.12,13.47,29.76,1.44,1.77,0.79,0.98,3.19,4.4,1.13,3.27,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33374,33374,1075,1282608000000,0.0,99.83,12.21,26.39,17.01,17.01,34.21,19.46,14.75,26.63,2.05,2.6,1.62,0.98,4.44,5.98,2.96,3.03,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33375,33375,1075,1283212800000,0.03,100.65,13.78,26.09,19.1,19.1,33.5,19.7,13.8,26.35,1.88,2.84,1.25,1.59,3.93,5.21,1.98,3.23,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,0
33379,33379,1075,1285632000000,0.0,99.59,7.2,18.71,8.95,8.96,27.19,11.27,15.91,18.72,1.73,2.31,0.71,1.6,3.54,4.79,1.07,3.73,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33381,33381,1075,1286841600000,7.85,100.01,10.83,20.64,14.95,14.95,26.4,17.28,9.12,20.59,1.27,2.02,0.7,1.31,2.82,5.26,1.44,3.82,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33382,33382,1075,1287446400000,2.87,100.01,8.55,19.88,11.4,11.41,29.27,13.39,15.88,19.94,1.95,2.38,1.27,1.11,4.23,5.81,2.73,3.08,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33387,33387,1075,1290470400000,12.02,100.47,11.61,17.79,16.18,16.18,23.15,11.42,11.73,17.7,2.43,3.32,1.42,1.91,5.03,6.41,3.02,3.39,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
33399,33399,1075,1297728000000,0.0,101.01,5.83,10.07,5.9,5.91,18.73,3.15,15.59,10.04,2.2,2.55,1.46,1.08,4.81,7.24,3.16,4.08,37.520021,-87.685095,151,0.0153,0.1715,0.4507,0.3258,0.0364,0.0003,0.0,0.0,0.1906,0.2054,0.1903,0.2269,0.1868,0.0,0,0.640100002,5.02821207,38.02241135,56.16390228,0.145373195,56.30927658,1,1,1,1,1,1,1,1
